client_code,region,delegation,routing_code,home_commercial,jour_semaine,day_of_month,week_of_month,days_to_month_end,is_month_start,is_month_end,potentiel,nbr_visites_hist,nbr_visites_jour,days_since_last_order,vente_last,qte_last,docs_last,line_items_last,product_refs_last,vente_avg_3,qte_avg_3,docs_avg_3,line_items_avg_3,product_refs_avg_3,ca_last_7d,ca_last_30d,ca_last_60d,ca_last_90d,qte_last_7d,qte_last_30d,qte_last_60d,qte_last_90d,docs_last_30d,docs_last_90d,line_items_last_30d,line_items_last_90d,product_refs_last_30d,product_refs_last_90d,orders_last_7d,orders_last_30d,orders_last_60d,orders_last_90d,avg_ca_per_order_90d,avg_qte_per_order_90d,avg_docs_per_order_90d,avg_line_items_per_order_90d,avg_product_refs_per_order_90d,weekday_purchase_rate,days_since_last_same_weekday_order,days_between_last_orders,avg_days_between_orders_5,order_gap_ratio,recent_ca_trend,recent_qte_trend,avg_price_hist,month,date
00CL1,SE,Ariana_Ville,1,1,5,10,2,21,0,0,0.0,1.0,0,255.0,280.141,9.0,1.0,3.0,2.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,31.12677777777778,7,2026-07-10
03661,GT,BENAROUS,1,1,5,10,2,21,0,0,0.0,32.0,20,12.0,16.432,2.0,1.0,1.0,1.0,18.842000000000002,16.333333333333332,1.0,1.0,1.0,0.0,40.131000000000014,63.83,63.83,0.0,26.0,50.0,50.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,21.276666666666667,16.666666666666668,1.0,1.0,1.0,0.625,547.0,14.0,36.8,0.32608695652173914,0.628716904276986,0.52,4.272285185185185,7,2026-07-10
00177,SE,ARIANAVILLE,1,1,5,10,2,21,0,0,0.0,7.0,2,233.0,35.546,1.0,1.0,1.0,1.0,197.083,3.3333333333333335,1.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.2857142857142857,999.0,26.0,58.8,3.9625850340136055,0.0,0.0,5.500438735177866,7,2026-07-10
04208,SE,LASOUKRA,2,2,5,10,2,21,0,0,0.0,1.0,0,241.0,27.034,1.0,1.0,1.0,1.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,27.034,7,2026-07-10
06714,GT,SIDJOUMI,18,VL1900,5,10,2,21,0,0,1.0,17.0,1,208.0,32.663,1.0,1.0,1.0,1.0,27.945666666666668,44.0,1.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.058823529411764705,999.0,35.0,23.2,8.965517241379311,0.0,0.0,1.4096422976501304,7,2026-07-10
01284,SE,LASOUKRA,2,2,5,10,2,21,0,0,0.0,1.0,0,545.0,68.449,48.0,1.0,2.0,2.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,1.4260208333333333,7,2026-07-10
00191,GT,RADES,1,1,5,10,2,21,0,0,0.0,41.0,1,10.0,38.153,24.0,1.0,1.0,1.0,241.38933333333338,27.666666666666668,1.0,3.6666666666666665,3.6666666666666665,0.0,231.73899999999998,346.199,762.321,0.0,29.0,102.0,107.0,2.0,4.0,5.0,12.0,5.0,12.0,0.0,2.0,3.0,4.0,190.58025,26.75,1.0,3.0,3.0,0.024390243902439025,999.0,14.0,16.8,0.5952380952380952,0.3039913632183817,0.27102803738317754,6.557223880597016,7,2026-07-10
00030,GT,LAMARSA,2,2,5,10,2,21,0,0,0.0,37.0,2,1.0,78.654,1.0,1.0,1.0,1.0,189.2433333333333,3.3333333333333335,1.0,2.6666666666666665,2.6666666666666665,78.654,552.87,1037.739,1282.7069999999999,1.0,8.0,19.0,116.0,3.0,9.0,8.0,19.0,8.0,19.0,1.0,3.0,6.0,8.0,160.33837499999998,14.5,1.125,2.375,2.375,0.05405405405405406,1.0,14.0,9.8,0.1020408163265306,0.4310181514562562,0.06896551724137931,13.815762886597938,7,2026-07-10
00CL0,SE,Ariana_Ville,1,1,5,10,2,21,0,0,0.0,1.0,0,255.0,242.886,7.0,1.0,1.0,1.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,34.698,7,2026-07-10
01248,GT,HAMMAMET,2,2,5,10,2,21,0,0,0.0,1.0,0,370.0,171.402,9.0,1.0,4.0,4.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,19.044666666666664,7,2026-07-10
06728,GT,BENAROUS,18,VL1900,5,10,2,21,0,0,1.0,13.0,1,212.0,44.501,1.0,1.0,1.0,1.0,20.903666666666663,21.666666666666668,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.07692307692307693,281.0,51.0,19.8,10.707070707070706,0.0,0.0,1.3477089552238806,7,2026-07-10
01223,SE,ARIANAVILLE,2,2,5,10,2,21,0,0,0.0,6.0,0,65.0,1399.377,88.0,1.0,10.0,10.0,872.2386666666666,62.666666666666664,1.0,6.666666666666667,6.666666666666667,0.0,0.0,0.0,1399.377,0.0,0.0,0.0,88.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,1399.377,88.0,1.0,10.0,10.0,0.0,999.0,38.0,20.75,3.1325301204819276,0.0,0.0,14.384399339933994,7,2026-07-10
00176,SE,ARIANAVILLE,1,1,5,10,2,21,0,0,0.0,6.0,3,229.0,27.034,1.0,1.0,1.0,1.0,146.80866666666665,3.6666666666666665,1.3333333333333333,3.6666666666666665,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.5,999.0,30.0,72.75,3.147766323024055,0.0,0.0,19.416888888888888,7,2026-07-10
06718,GT,LAGOULETTE,18,VL1900,5,10,2,21,0,0,1.0,5.0,0,387.0,106.801,1.0,1.0,1.0,1.0,30.335000000000004,14.0,1.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,7.0,14.0,27.642857142857142,0.0,0.0,2.7853333333333334,7,2026-07-10
06751,GT,ELMOUROUJ,18,VL1900,5,10,2,21,0,0,1.0,12.0,2,203.0,28.935,12.0,1.0,1.0,1.0,45.22266666666666,21.333333333333332,1.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.16666666666666666,281.0,45.0,26.8,7.574626865671641,0.0,0.0,2.8859506172839504,7,2026-07-10
06814,GT,LEBARDO,18,VL1900,5,10,2,21,0,0,1.0,3.0,1,293.0,17.344,2.0,1.0,1.0,1.0,61.2085,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.3333333333333333,999.0,217.0,15.0,19.533333333333335,0.0,0.0,34.94025,7,2026-07-10
06810,GT,LEBARDO,18,VL1900,5,10,2,21,0,0,1.0,3.0,1,210.0,42.975,1.0,1.0,1.0,1.0,24.004,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.3333333333333333,999.0,83.0,4.0,52.5,0.0,0.0,1.856795918367347,7,2026-07-10
00169,SE,ARIANAVILLE,1,1,5,10,2,21,0,0,0.0,22.0,4,3.0,134.916,27.0,1.0,4.0,4.0,162.1873333333333,10.333333333333334,1.0,2.6666666666666665,2.6666666666666665,134.916,162.97,621.478,621.478,27.0,28.0,58.0,58.0,2.0,4.0,5.0,12.0,5.0,12.0,1.0,2.0,4.0,4.0,155.3695,14.5,1.0,3.0,3.0,0.18181818181818182,15.0,12.0,20.8,0.14423076923076922,0.2622297169006787,0.4827586206896552,17.085910614525137,7,2026-07-10
01770,GT,Inconnue,3,1300,5,10,2,21,0,0,1.0,1.0,0,520.0,26.887,3.0,1.0,3.0,2.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,8.962333333333333,7,2026-07-10
00979,SE,,1,1300,5,10,2,21,0,0,0.0,1.0,0,88.0,513.121,31.0,1.0,7.0,7.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,513.121,0.0,0.0,0.0,31.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,513.121,31.0,1.0,7.0,7.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,16.552290322580646,7,2026-07-10
04212,,LAMARSA,2,2,5,10,2,21,0,0,0.0,7.0,2,77.0,59.299,1.0,1.0,1.0,1.0,71.60333333333334,2.0,1.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,59.299,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,59.299,1.0,1.0,1.0,1.0,0.2857142857142857,162.0,70.0,66.2,1.163141993957704,0.0,0.0,20.72056,7,2026-07-10
06817,GT,MANNOUBA,18,VL1900,5,10,2,21,0,0,1.0,2.0,1,207.0,75.632,1.0,1.0,1.0,1.0,34.011,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.5,999.0,318.0,30.0,1.0,0.0,0.0,54.8215,7,2026-07-10
06049,SE,Inconnue,Inconnue,1300,5,10,2,21,0,0,1.0,16.0,2,196.0,160.67,3.0,1.0,2.0,2.0,113.64299999999996,37.0,1.3333333333333333,2.3333333333333335,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.125,999.0,142.0,21.0,9.333333333333334,0.0,0.0,8.54696958174905,7,2026-07-10
00031,,LAMARSA,2,2,5,10,2,21,0,0,0.0,15.0,1,15.0,28.054,1.0,1.0,1.0,1.0,90.16433333333333,11.333333333333334,1.0,1.6666666666666667,1.6666666666666667,0.0,28.054,175.096,214.714,0.0,1.0,31.0,32.0,1.0,3.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0,3.0,71.57133333333333,10.666666666666666,1.0,1.0,1.0,0.06666666666666667,15.0,24.0,42.0,0.35714285714285715,0.130657525825051,0.03125,8.330257731958763,7,2026-07-10
01276,SE,Inconnue,2,2,5,10,2,21,0,0,0.0,3.0,0,207.0,48.591,1.0,1.0,1.0,1.0,39.123,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,85.0,62.0,3.338709677419355,0.0,0.0,42.278999999999996,7,2026-07-10
06991,GT,ELMOUROUJ,18,VL1900,5,10,2,21,0,0,1.0,3.0,0,521.0,37.652,5.0,1.0,1.0,1.0,521.73,85.5,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,1.0,521.0,0.0,0.0,6.142681818181819,7,2026-07-10
06026,SE,ARIANAVILLE,Inconnue,1300,5,10,2,21,0,0,1.0,5.0,0,265.0,25.194,2.0,1.0,1.0,1.0,65.58733333333333,5.666666666666667,1.0,2.3333333333333335,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,52.0,45.0,5.888888888888889,0.0,0.0,14.668899999999999,7,2026-07-10
06801,GT,TEBOURBA,18,VL1900,5,10,2,21,0,0,1.0,1.0,0,354.0,68.435,184.0,1.0,3.0,3.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,0.37192934782608694,7,2026-07-10
06713,GT,SIDJOUMI,18,VL1900,5,10,2,21,0,0,1.0,26.0,6,228.0,38.583,1.0,1.0,1.0,1.0,51.774,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.23076923076923078,999.0,7.0,12.8,17.8125,0.0,0.0,1.4819781144781141,7,2026-07-10
03750,GT,LEKRAM,2,2,5,10,2,21,0,0,0.0,36.0,10,26.0,167.071,74.0,1.0,4.0,4.0,27.421999999999993,2.6666666666666665,1.0,1.0,1.0,0.0,167.071,167.071,167.071,0.0,74.0,74.0,74.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,167.071,74.0,1.0,4.0,4.0,0.2777777777777778,400.0,177.0,15.2,1.7105263157894737,1.0,1.0,8.161431472081215,7,2026-07-10
00026,GT,LAGOULETTE,2,2,5,10,2,21,0,0,0.0,24.0,2,72.0,161.348,35.0,1.0,2.0,2.0,80.158,5.666666666666667,1.0,2.3333333333333335,2.3333333333333335,0.0,0.0,0.0,161.348,0.0,0.0,0.0,35.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,161.348,35.0,1.0,2.0,2.0,0.08333333333333333,999.0,113.0,8.2,8.78048780487805,0.0,0.0,8.756060606060608,7,2026-07-10
00004,NORD,Ariana_Ville,2,2,5,10,2,21,0,0,0.0,54.0,10,127.0,191.567,48.0,1.0,1.0,1.0,116.21299999999997,33.333333333333336,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.18518518518518517,127.0,3.0,14.6,8.698630136986301,0.0,0.0,9.815241491085903,7,2026-07-10
01212,GT,LAGOULETTE,2,2,5,10,2,21,0,0,0.0,35.0,6,5.0,28.054,1.0,1.0,1.0,1.0,66.28699999999999,1.6666666666666667,1.0,1.0,1.0,28.054,389.895,514.52,514.52,1.0,11.0,13.0,13.0,7.0,9.0,8.0,10.0,8.0,10.0,1.0,7.0,9.0,9.0,57.16888888888889,1.4444444444444444,1.0,1.1111111111111112,1.1111111111111112,0.17142857142857143,8.0,3.0,4.0,1.25,0.7577839539765218,0.8461538461538461,16.49013068181818,7,2026-07-10
03461,SE,Inconnue,2,2,5,10,2,21,0,0,0.0,1.0,0,509.0,161.322,18.0,1.0,2.0,1.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,8.962333333333333,7,2026-07-10
00965,GT,MEGRINE,1,1,5,10,2,21,0,0,0.0,1.0,0,542.0,83.737,1.0,1.0,1.0,1.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,83.737,7,2026-07-10
03809,GT,RADES,1,1,5,10,2,21,0,0,0.0,49.0,5,25.0,50.025,2.0,1.0,2.0,2.0,577.6806666666666,68.66666666666667,1.0,8.0,8.0,0.0,50.025,810.39,1783.067,0.0,2.0,94.0,208.0,1.0,4.0,2.0,26.0,2.0,26.0,0.0,1.0,3.0,4.0,445.76675,52.0,1.0,6.5,6.5,0.10204081632653061,36.0,11.0,18.4,1.358695652173913,0.028055591853811436,0.009615384615384616,8.437582171314741,7,2026-07-10
06061,SE,RAOUED,20,1300,5,10,2,21,0,0,1.0,4.0,2,196.0,160.494,24.0,1.0,1.0,1.0,66.196,19.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.5,999.0,131.0,109.5,1.7899543378995433,0.0,0.0,4.433111111111111,7,2026-07-10
01287,SE,LASOUKRA,2,2,5,10,2,21,0,0,0.0,8.0,0,4.0,130.508,24.0,1.0,1.0,1.0,27.99,4.666666666666667,1.0,1.0,1.0,130.508,130.508,130.508,130.508,24.0,24.0,24.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,130.508,24.0,1.0,1.0,1.0,0.0,999.0,196.0,55.0,0.07272727272727272,1.0,1.0,7.044754716981133,7,2026-07-10
06724,GT,FOUCHANA,18,VL1900,5,10,2,21,0,0,1.0,12.0,0,195.0,51.737,1.0,1.0,1.0,1.0,16.120666666666665,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,498.0,14.0,29.4,6.63265306122449,0.0,0.0,2.038100502512563,7,2026-07-10
06703,GT,EZZOUHOUR,18,VL1900,5,10,2,21,0,0,1.0,27.0,6,208.0,32.663,1.0,1.0,1.0,1.0,27.129333333333335,21.666666666666668,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.2222222222222222,281.0,23.0,10.0,20.8,0.0,0.0,1.278784029038112,7,2026-07-10
06789,GT,Inconnue,18,VL1900,5,10,2,21,0,0,1.0,2.0,0,250.0,23.98,1.0,1.0,1.0,1.0,39.892,64.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,104.0,30.0,1.0,0.0,0.0,0.9826461538461538,7,2026-07-10
06796,GT,JOUMINE,Inconnue,1300,5,10,2,21,0,0,1.0,2.0,0,250.0,23.188,24.0,1.0,1.0,1.0,74.44,148.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,104.0,30.0,1.0,0.0,0.0,0.5676046511627907,7,2026-07-10
01267,GT,HAMMAMSOUSSE,2,2,5,10,2,21,0,0,0.0,1.0,0,495.0,80.662,2.0,1.0,2.0,2.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,40.331,7,2026-07-10
00040,SE,ARIANAVILLE,2,2,5,10,2,21,0,0,0.0,1.0,0,300.0,62.984,5.0,1.0,1.0,1.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,30.0,30.0,1.0,0.0,0.0,12.5968,7,2026-07-10
06823,GT,LEBARDO,18,VL1900,5,10,2,21,0,0,1.0,4.0,0,207.0,92.812,1.0,1.0,1.0,1.0,74.69033333333333,4.666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,92.0,105.5,1.962085308056872,0.0,0.0,21.125533333333333,7,2026-07-10
00165,GT,Ariana_Ville,1,1,5,10,2,21,0,0,0.0,30.0,2,4.0,8.216,1.0,1.0,1.0,1.0,26.593666666666667,24.333333333333332,1.0,1.3333333333333333,1.3333333333333333,8.216,46.369,97.125,97.125,1.0,25.0,75.0,75.0,2.0,5.0,2.0,6.0,2.0,6.0,1.0,2.0,5.0,5.0,19.425,15.0,1.0,1.2,1.2,0.06666666666666667,999.0,14.0,21.0,0.19047619047619047,0.4774157014157014,0.3333333333333333,2.4419457364341093,7,2026-07-10
00188,GT,Ariana_Ville,1,1,5,10,2,21,0,0,0.0,17.0,1,31.0,138.16,97.0,1.0,3.0,3.0,79.38866666666667,56.333333333333336,1.0,2.0,2.0,0.0,0.0,252.61999999999998,252.61999999999998,0.0,0.0,170.0,170.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,0.0,2.0,2.0,126.30999999999999,85.0,1.0,3.0,3.0,0.058823529411764705,999.0,21.0,32.6,0.950920245398773,0.0,0.0,2.766717791411043,7,2026-07-10
06787,GT,LEBARDO,18,VL1900,5,10,2,21,0,0,1.0,11.0,0,192.0,19.906,1.0,1.0,1.0,1.0,92.56933333333335,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,20.0,27.4,7.007299270072993,0.0,0.0,2.568514851485148,7,2026-07-10
04224,GT,LAGOULETTE,2,2,5,10,2,21,0,0,0.0,10.0,0,45.0,67.642,1.0,1.0,1.0,1.0,51.594,8.333333333333334,1.0,1.0,1.0,0.0,0.0,67.642,120.85499999999999,0.0,0.0,1.0,13.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,60.427499999999995,6.5,1.0,1.0,1.0,0.0,999.0,34.0,67.6,0.6656804733727811,0.0,0.0,9.079652173913043,7,2026-07-10
00020,GT,Inconnue,2,2,5,10,2,21,0,0,0.0,41.0,8,14.0,62.114,1.0,1.0,1.0,1.0,251.09466666666663,81.0,1.0,2.6666666666666665,2.6666666666666665,0.0,275.23400000000004,921.823,1008.893,0.0,75.0,268.0,270.0,2.0,7.0,5.0,12.0,5.0,12.0,0.0,2.0,5.0,7.0,144.12757142857143,38.57142857142857,1.0,1.7142857142857142,1.7142857142857142,0.1951219512195122,106.0,16.0,11.2,1.25,0.2728079191747787,0.2777777777777778,4.463700636942676,7,2026-07-10
03811,GT,RADES,1,1,5,10,2,21,0,0,0.0,8.0,0,157.0,10.301,1.0,1.0,1.0,1.0,29.633666666666667,12.333333333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,233.0,25.2,6.23015873015873,0.0,0.0,2.8545955882352945,7,2026-07-10
00999,GT,,1,1,5,10,2,21,0,0,0.0,1.0,1,539.0,50.362,8.0,1.0,1.0,1.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,1.0,999.0,30.0,30.0,1.0,0.0,0.0,6.29525,7,2026-07-10
01220,GT,LEKRAM,2,2,5,10,2,21,0,0,0.0,2.0,0,131.0,432.144,82.0,1.0,7.0,7.0,57.097,24.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,999.0,95.0,30.0,1.0,0.0,0.0,4.615481132075471,7,2026-07-10
06712,GT,MEGRINE,18,VL1900,5,10,2,21,0,0,1.0,16.0,4,203.0,28.935,12.0,1.0,1.0,1.0,28.558000000000003,8.666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.25,999.0,67.0,11.4,17.807017543859647,0.0,0.0,2.6945999999999994,7,2026-07-10
06825,GT,LEBARDO,18,VL1900,5,10,2,21,0,0,1.0,1.0,0,533.0,34.011,1.0,1.0,1.0,1.0,57.097,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.0,533.0,30.0,30.0,1.0,0.0,0.0,34.011,7,2026-07-10
01217,GT,LAGOULETTE,2,2,5,10,2,21,0,0,0.0,44.0,6,5.0,98.661,1.0,1.0,1.0,1.0,135.67100000000002,17.333333333333332,1.0,2.0,2.0,98.661,178.28599999999994,178.286,250.014,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,83.33800000000001,1.0,1.0,1.0,1.0,0.13636363636363635,999.0,14.0,39.2,0.12755102040816327,0.713104066172294,0.6666666666666666,8.159090301003346,7,2026-07-10
03754,,CARTHAGE,2,2,5,10,2,21,0,0,0.0,4.0,1,198.0,160.148,30.0,1.0,2.0,2.0,71.01899999999999,9.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.097,5.0,1.0,1.0,1.0,0.25,533.0,47.0,144.0,1.375,0.0,0.0,6.547456140350877,7,2026-07-10
